Height(Centimeter);Weight(Kilograms);Gender;BMI;Skin Color;Clothes Color;Pants Color
171.7322448;60.501098862400006;Male;Ideal;(235, 185, 152);(88, 111, 66);(192, 123, 30)
166.6050516;58.19862051119999;Female;Ideal;(119, 78, 58);(11, 63, 101);(1, 57, 209)
168.6284664;54.8868546008;Female;Ideal;(252, 218, 191);(194, 158, 214);(121, 142, 81)
173.1968596;55.0045617248;Female;Underweight;(204, 150, 103);(122, 115, 53);(158, 169, 100)
167.90421080000002;51.211217188;Female;Underweight;(246, 215, 197);(62, 67, 149);(204, 69, 60)
171.82645340000002;55.5403899544;Female;Ideal;(246, 215, 197);(127, 175, 16);(143, 70, 207)
168.7542472;56.705713161599995;Female;Ideal;(119, 78, 58);(28, 122, 189);(150, 8, 52)
161.3009982;53.3611525496;Female;Ideal;(246, 215, 197);(161, 231, 34);(244, 125, 245)
171.2107574;63.578765941600004;Male;Ideal;(253, 220, 213);(68, 234, 108);(58, 202, 184)
174.96924620000001;65.61648264239999;Male;Ideal;(119, 78, 58);(32, 161, 69);(106, 83, 123)
163.0459528;49.7289238912;Female;Ideal;(226, 165, 137);(207, 124, 0);(143, 23, 4)
164.7812554;56.5500857464;Female;Ideal;(119, 78, 58);(41, 21, 232);(178, 125, 189)
171.6001902;58.44682605359999;Male;Ideal;(226, 165, 137);(144, 236, 32);(147, 93, 30)
181.92513780000002;64.94167382399999;Male;Ideal;(119, 78, 58);(89, 85, 174);(26, 148, 30)
172.246036;54.984739754399996;Female;Ideal;(235, 185, 152);(216, 41, 19);(177, 161, 199)
170.7038242;58.0302471608;Male;Ideal;(204, 150, 103);(47, 185, 134);(201, 228, 136)
172.22195680000002;52.0266848856;Female;Underweight;(246, 215, 197);(160, 25, 31);(21, 59, 10)
170.6846726;59.099907815200005;Male;Ideal;(226, 165, 137);(160, 101, 207);(112, 179, 183)
172.3485758;49.7755077896;Female;Underweight;(127, 41, 44);(182, 82, 235);(195, 180, 24)
169.42465479999998;58.335333139999996;Male;Ideal;(204, 150, 103);(39, 85, 197);(148, 1, 56)
184.4093594;64.81103932799999;Male;Ideal;(119, 78, 58);(162, 212, 178);(48, 44, 247)
174.8994978;54.8831351464;Female;Underweight;(204, 150, 103);(3, 14, 175);(193, 245, 193)
176.701831;55.3245255216;Female;Underweight;(252, 218, 191);(241, 128, 252);(190, 10, 36)
167.9056332;54.5790924288;Female;Ideal;(127, 41, 44);(223, 43, 155);(187, 235, 172)
170.6466234;60.24137208319999;Male;Ideal;(252, 218, 191);(16, 22, 120);(221, 117, 129)
180.6357576;58.411445877599995;Male;Underweight;(253, 220, 213);(22, 77, 115);(70, 79, 234)
179.3769082;65.6785793872;Male;Ideal;(253, 220, 213);(239, 119, 127);(87, 126, 204)
167.9554426;54.492637793600004;Female;Ideal;(246, 215, 197);(127, 73, 6);(240, 111, 120)
175.1504498;68.3356306048;Male;Ideal;(235, 185, 152);(148, 92, 252);(103, 211, 166)
166.10236020000002;54.40863255519999;Female;Ideal;(253, 220, 213);(87, 1, 133);(56, 46, 10)
179.90906360000002;60.8404310376;Male;Ideal;(246, 215, 197);(252, 130, 235);(103, 251, 129)
174.92365320000002;60.087876550400004;Male;Ideal;(119, 78, 58);(10, 217, 117);(128, 57, 50)
173.9770968;59.90580472159999;Male;Ideal;(253, 220, 213);(133, 2, 254);(33, 203, 250)
183.556021;67.6216767968;Male;Ideal;(226, 165, 137);(65, 80, 183);(50, 156, 204)
166.90703219999997;47.8620752968;Female;Underweight;(243, 214, 200);(213, 195, 245);(213, 58, 122)
171.3524132;47.9640427784;Female;Underweight;(226, 165, 137);(232, 239, 83);(170, 45, 17)
173.02500320000001;51.8696966944;Female;Underweight;(243, 214, 200);(110, 92, 148);(63, 186, 109)
177.2231914;63.7538070944;Male;Ideal;(253, 220, 213);(221, 124, 6);(34, 86, 159)
170.62185839999998;47.5708238736;Female;Underweight;(119, 78, 58);(163, 153, 119);(237, 38, 182)
176.7379498;67.7644221992;Male;Ideal;(246, 215, 197);(144, 120, 206);(104, 58, 20)
164.7354338;51.0178055592;Female;Ideal;(226, 165, 137);(244, 215, 21);(173, 196, 111)
169.9974502;51.5060066288;Female;Underweight;(252, 218, 191);(98, 92, 163);(181, 69, 252)
169.785411;52.9590432416;Female;Underweight;(119, 78, 58);(121, 154, 213);(87, 48, 124)
168.7378388;52.4850396016;Female;Underweight;(252, 218, 191);(199, 240, 153);(117, 236, 41)
178.8102342;64.84102175919999;Male;Ideal;(119, 78, 58);(52, 87, 39);(90, 254, 53)
176.8989858;51.079085838400005;Female;Underweight;(246, 215, 197);(215, 123, 179);(225, 105, 97)
170.3120546;50.855238186399994;Female;Underweight;(204, 150, 103);(20, 71, 140);(242, 214, 78)
168.73367320000003;65.4598573248;Female;Ideal;(253, 220, 213);(117, 33, 223);(93, 92, 73)
170.9167524;57.9663814072;Female;Ideal;(204, 150, 103);(58, 110, 166);(105, 141, 231)
172.6583288;56.057802348799996;Female;Ideal;(226, 165, 137);(53, 203, 42);(238, 218, 19)
173.80546900000002;47.867291604799995;Female;Underweight;(226, 165, 137);(43, 104, 237);(13, 9, 61)
169.15671020000002;59.641451304;Male;Ideal;(119, 78, 58);(20, 123, 191);(2, 96, 227)
173.52002380000002;59.2799838392;Male;Ideal;(243, 214, 200);(103, 96, 147);(28, 169, 129)
164.96609120000002;48.52754012;Female;Underweight;(252, 218, 191);(64, 26, 252);(186, 244, 116)
174.77206600000002;62.758263372799995;Male;Ideal;(246, 215, 197);(183, 246, 200);(134, 60, 205)
181.0908494;65.5638206112;Male;Ideal;(253, 220, 213);(64, 173, 2);(42, 28, 34)
169.18571699999998;50.0264802432;Female;Underweight;(235, 185, 152);(38, 255, 48);(98, 249, 229)
181.4786566;62.9049550256;Male;Ideal;(127, 41, 44);(28, 211, 254);(168, 91, 171)
176.23845880000002;57.4119105464;Female;Underweight;(127, 41, 44);(17, 114, 138);(65, 169, 182)
175.9847636;62.75277490960001;Male;Ideal;(226, 165, 137);(218, 154, 125);(235, 243, 134)
170.4217572;47.3293314928;Female;Underweight;(127, 41, 44);(237, 55, 230);(96, 123, 58)
168.00235640000002;57.8129312336;Female;Ideal;(253, 220, 213);(245, 101, 142);(218, 16, 6)
166.9681192;55.7635118592;Female;Ideal;(119, 78, 58);(112, 120, 19);(99, 66, 27)
174.77541879999998;54.0819102376;Female;Underweight;(226, 165, 137);(62, 142, 169);(209, 15, 92)
168.294177;56.0164801176;Female;Ideal;(252, 218, 191);(42, 221, 166);(143, 220, 174)
171.1477654;53.9608465328;Female;Underweight;(204, 150, 103);(17, 95, 219);(244, 135, 66)
165.7541262;55.980283476;Female;Ideal;(127, 41, 44);(169, 210, 195);(11, 115, 120)
172.0015356;52.1039769624;Female;Underweight;(204, 150, 103);(60, 244, 222);(170, 255, 32)
167.3393402;57.0494451792;Female;Ideal;(204, 150, 103);(25, 81, 139);(171, 74, 225)
166.78772840000002;56.229759076;Female;Ideal;(226, 165, 137);(141, 44, 66);(167, 231, 196)
170.1143664;58.7289149184;Male;Ideal;(253, 220, 213);(107, 64, 190);(40, 92, 102)
173.428787;51.8032001072;Female;Underweight;(243, 214, 200);(0, 208, 69);(116, 172, 24)
167.82442939999999;51.8212077096;Female;Underweight;(235, 185, 152);(167, 128, 134);(31, 183, 212)
171.6122806;50.2624841608;Female;Underweight;(235, 185, 152);(7, 166, 153);(69, 101, 78)
172.5771504;52.6324570016;Female;Underweight;(235, 185, 152);(250, 25, 3);(6, 115, 45)
163.5837978;47.7683178304;Female;Underweight;(243, 214, 200);(210, 94, 76);(77, 194, 27)
175.81651399999998;55.9856358616;Female;Underweight;(119, 78, 58);(204, 90, 157);(24, 43, 19)
171.9702174;63.917100214399994;Male;Ideal;(119, 78, 58);(13, 114, 18);(173, 231, 183)
165.4861054;58.5151370088;Female;Ideal;(252, 218, 191);(17, 128, 228);(103, 55, 248)
170.95162660000003;61.392815375199994;Male;Ideal;(253, 220, 213);(132, 91, 203);(206, 176, 120)
170.1389536;51.9208165128;Female;Underweight;(235, 185, 152);(160, 101, 45);(248, 108, 80)
172.93610320000002;49.468743520000004;Female;Underweight;(246, 215, 197);(193, 143, 58);(70, 176, 20)
164.3500396;55.4821033824;Female;Ideal;(252, 218, 191);(57, 161, 187);(192, 72, 251)
168.7239196;55.502877896;Female;Ideal;(127, 41, 44);(18, 19, 215);(62, 210, 135)
169.9612044;56.7519795456;Female;Ideal;(243, 214, 200);(160, 15, 122);(117, 225, 249)
170.75246520000002;51.953475136799995;Female;Underweight;(235, 185, 152);(62, 112, 187);(163, 227, 119)
178.35819039999998;61.1591247768;Male;Ideal;(204, 150, 103);(189, 176, 207);(210, 159, 245)
181.13730600000002;60.0306785992;Male;Underweight;(204, 150, 103);(160, 239, 211);(194, 25, 52)
166.44780020000002;52.9027524744;Female;Ideal;(253, 220, 213);(209, 174, 3);(229, 141, 205)
176.43279420000002;61.1728232552;Male;Ideal;(119, 78, 58);(204, 104, 80);(178, 96, 97)
168.2192724;53.5879939088;Female;Ideal;(243, 214, 200);(135, 22, 8);(44, 128, 95)
178.20932100000002;56.6516449952;Female;Underweight;(253, 220, 213);(164, 78, 198);(95, 68, 81)
173.76703880000002;61.348318;Male;Ideal;(253, 220, 213);(115, 38, 166);(197, 186, 84)
177.35090259999998;67.1394631416;Male;Ideal;(252, 218, 191);(43, 78, 3);(99, 227, 55)
170.62277279999998;54.6195981944;Female;Ideal;(243, 214, 200);(249, 185, 142);(13, 33, 160)
175.99952100000002;58.7856139184;Male;Ideal;(243, 214, 200);(1, 247, 23);(74, 74, 172)
172.2775574;59.211808961600006;Male;Ideal;(253, 220, 213);(36, 232, 161);(71, 192, 162)
168.67182419999997;60.0157100632;Female;Ideal;(119, 78, 58);(169, 97, 253);(36, 181, 252)
172.0399404;56.3945944088;Female;Ideal;(127, 41, 44);(71, 67, 59);(228, 231, 41)
175.931068;63.340720860000005;Male;Ideal;(226, 165, 137);(61, 233, 4);(31, 193, 40)
177.5394468;57.3277692304;Female;Underweight;(246, 215, 197);(88, 83, 96);(8, 239, 114)
175.9484162;51.115463916799996;Female;Underweight;(252, 218, 191);(217, 244, 5);(234, 239, 106)
178.893724;53.9647927832;Female;Underweight;(253, 220, 213);(39, 120, 104);(240, 48, 0)
163.11702200000002;50.06861893999999;Female;Ideal;(243, 214, 200);(126, 202, 101);(108, 240, 113)
167.8349958;55.120953432;Female;Ideal;(246, 215, 197);(138, 88, 173);(118, 170, 110)
173.065694;56.5988015272;Female;Ideal;(243, 214, 200);(111, 187, 63);(39, 6, 0)
163.15324239999998;47.7854182488;Female;Underweight;(204, 150, 103);(39, 185, 135);(209, 254, 55)
167.434895;53.9802602704;Female;Ideal;(119, 78, 58);(253, 84, 112);(180, 199, 81)
176.25961700000002;62.774275170399996;Male;Ideal;(252, 218, 191);(106, 89, 196);(77, 76, 125)
172.0441568;57.0916292352;Female;Ideal;(243, 214, 200);(129, 206, 114);(4, 15, 62)
176.5043206;58.9568448984;Male;Ideal;(127, 41, 44);(52, 3, 242);(180, 55, 82)
171.03887559999998;59.8799499776;Male;Ideal;(119, 78, 58);(6, 179, 115);(14, 182, 177)
167.83895819999998;57.525217828;Female;Ideal;(252, 218, 191);(102, 63, 137);(247, 219, 19)
167.5976836;53.0725773192;Female;Ideal;(243, 214, 200);(109, 229, 92);(10, 80, 81)
168.7809934;56.442040131999995;Female;Ideal;(226, 165, 137);(165, 164, 246);(41, 64, 105)
177.03076099999998;66.680972348;Male;Ideal;(127, 41, 44);(133, 170, 1);(52, 100, 213)
170.5044088;60.54432618;Male;Ideal;(253, 220, 213);(203, 119, 214);(130, 146, 109)
169.10400520000002;58.7901951976;Male;Ideal;(253, 220, 213);(44, 253, 242);(17, 209, 40)
173.9302084;72.31227166880001;Male;Ideal;(243, 214, 200);(243, 202, 182);(37, 129, 86)
169.4987466;56.60714762;Female;Ideal;(119, 78, 58);(236, 222, 178);(134, 172, 59)
175.7572558;66.107405264;Male;Ideal;(243, 214, 200);(165, 14, 62);(172, 6, 170)
174.8298002;56.5701345128;Female;Ideal;(226, 165, 137);(30, 246, 120);(250, 251, 113)
171.8667124;56.03675568;Female;Ideal;(119, 78, 58);(175, 177, 44);(114, 235, 93)
166.2031728;56.3786279704;Female;Ideal;(243, 214, 200);(215, 125, 216);(96, 211, 83)
168.0123132;51.6858104976;Female;Underweight;(243, 214, 200);(250, 9, 125);(66, 21, 123)
172.41799400000002;58.1288127024;Male;Ideal;(204, 150, 103);(165, 80, 71);(138, 223, 123)
173.0628492;54.3877673232;Female;Underweight;(204, 150, 103);(67, 93, 157);(248, 20, 70)
172.0569076;61.366915272;Male;Ideal;(226, 165, 137);(23, 171, 136);(102, 37, 183)
166.6003272;64.370147904;Female;Ideal;(226, 165, 137);(163, 156, 80);(241, 93, 96)
172.5981054;60.5526722728;Male;Ideal;(119, 78, 58);(173, 99, 199);(138, 166, 239)
175.7456988;61.3829270696;Male;Ideal;(235, 185, 152);(165, 211, 172);(103, 73, 180)
176.571783;63.57341355599999;Male;Ideal;(243, 214, 200);(239, 249, 233);(65, 29, 64)
174.6068898;54.9656435312;Female;Underweight;(119, 78, 58);(106, 109, 195);(242, 38, 232)
168.973373;56.1467970992;Female;Ideal;(252, 218, 191);(55, 184, 17);(149, 253, 152)
175.58468820000002;65.7860806912;Male;Ideal;(127, 41, 44);(94, 226, 15);(209, 130, 47)
172.5795126;57.15712792;Female;Ideal;(127, 41, 44);(14, 172, 209);(152, 59, 235)
170.1142648;51.956242048;Female;Underweight;(243, 214, 200);(175, 161, 161);(113, 43, 173)
173.570138;53.7902052224;Female;Underweight;(127, 41, 44);(39, 169, 149);(88, 16, 228)
172.227621;56.8866510104;Female;Ideal;(243, 214, 200);(111, 88, 112);(255, 191, 148)
174.868459;53.832525356;Female;Underweight;(204, 150, 103);(62, 194, 251);(93, 234, 132)
168.68670860000003;55.871466755200004;Female;Ideal;(243, 214, 200);(217, 121, 101);(53, 55, 136)
178.5575042;51.0506909792;Female;Underweight;(253, 220, 213);(42, 40, 234);(119, 37, 237)
175.93393820000003;66.2733292176;Male;Ideal;(119, 78, 58);(127, 163, 96);(224, 37, 80)
169.36085;51.1031262144;Female;Underweight;(246, 215, 197);(38, 240, 190);(68, 102, 124)
170.6882286;61.08137910799999;Male;Ideal;(204, 150, 103);(103, 93, 197);(125, 134, 148)
169.48061099999998;56.056486932;Female;Ideal;(127, 41, 44);(83, 164, 211);(214, 69, 134)
173.8517478;53.3015052016;Female;Underweight;(235, 185, 152);(221, 45, 225);(94, 167, 185)
174.83427060000002;56.543826176799996;Female;Underweight;(226, 165, 137);(5, 131, 186);(177, 185, 237)
175.4869744;63.6841807224;Male;Ideal;(204, 150, 103);(225, 21, 141);(178, 89, 142)
170.5936644;52.8814336504;Female;Underweight;(243, 214, 200);(87, 185, 74);(220, 175, 221)
171.184697;60.3187095192;Male;Ideal;(127, 41, 44);(170, 29, 185);(61, 201, 3)
168.35968359999998;53.0611468008;Female;Ideal;(253, 220, 213);(68, 141, 11);(187, 24, 46)
173.3473546;53.1754519848;Female;Underweight;(235, 185, 152);(228, 251, 105);(236, 59, 208)
164.5642378;51.5487803544;Female;Ideal;(204, 150, 103);(216, 49, 151);(115, 120, 91)
163.8445288;48.129739936;Female;Underweight;(243, 214, 200);(107, 30, 10);(49, 193, 176)
178.5467854;62.08204841920001;Male;Ideal;(204, 150, 103);(158, 127, 38);(217, 232, 161)
165.66329580000001;50.0765114408;Female;Underweight;(253, 220, 213);(229, 104, 64);(3, 55, 113)
167.3006814;56.022694328;Female;Ideal;(252, 218, 191);(13, 118, 38);(199, 196, 25)
167.9046172;44.97869981488;Female;Underweight;(252, 218, 191);(22, 86, 174);(241, 112, 44)
174.7643698;54.279903145599995;Female;Underweight;(243, 214, 200);(59, 166, 76);(97, 31, 155)
175.87719460000002;59.68486005839999;Male;Ideal;(226, 165, 137);(214, 171, 27);(7, 157, 71)
167.88183339999998;49.9280961384;Female;Underweight;(252, 218, 191);(7, 101, 205);(153, 200, 244)
180.7981398;68.2565695192;Male;Ideal;(243, 214, 200);(191, 43, 41);(133, 74, 220)
172.998892;56.456872590399996;Female;Ideal;(246, 215, 197);(51, 30, 161);(81, 186, 27)
174.0758266;60.9240280432;Male;Ideal;(127, 41, 44);(66, 233, 201);(100, 155, 192)
161.8028006;49.567671935199996;Female;Ideal;(226, 165, 137);(14, 82, 73);(103, 147, 188)
168.80994940000002;55.573910403199996;Female;Ideal;(119, 78, 58);(102, 255, 89);(253, 183, 187)
174.940214;57.6164805384;Female;Ideal;(127, 41, 44);(179, 182, 22);(217, 26, 63)
167.8733752;64.72748768160001;Female;Ideal;(252, 218, 191);(39, 59, 55);(171, 194, 58)
166.832788;61.070765055200006;Female;Ideal;(252, 218, 191);(159, 232, 75);(227, 226, 92)
175.13917220000002;57.570803823999995;Female;Ideal;(226, 165, 137);(155, 146, 72);(77, 158, 187)
172.4496424;55.5383941496;Female;Ideal;(226, 165, 137);(217, 48, 162);(26, 118, 251)
164.42999880000002;50.1367030992;Female;Ideal;(253, 220, 213);(70, 171, 112);(253, 41, 123)
172.7696824;48.87521838799999;Female;Underweight;(253, 220, 213);(125, 134, 221);(2, 235, 89)
176.5239294;58.3262159408;Male;Ideal;(119, 78, 58);(177, 43, 140);(35, 129, 106)
165.88198979999999;52.409834048;Female;Ideal;(246, 215, 197);(14, 81, 142);(68, 31, 244)
178.6010398;52.5920419544;Female;Underweight;(127, 41, 44);(188, 250, 128);(87, 161, 230)
172.19401679999999;54.5169049656;Female;Underweight;(204, 150, 103);(180, 159, 87);(182, 182, 175)
168.33392800000001;51.995114882399996;Female;Underweight;(252, 218, 191);(70, 175, 246);(195, 235, 2)
174.3130372;69.1786313368;Male;Ideal;(226, 165, 137);(159, 108, 83);(46, 63, 36)
175.8897676;56.8387970544;Female;Underweight;(226, 165, 137);(11, 200, 57);(74, 149, 71)
168.082849;57.937215441599996;Female;Ideal;(226, 165, 137);(140, 198, 135);(200, 93, 72)
172.996606;45.558553683999996;Female;Underweight;(246, 215, 197);(119, 40, 190);(115, 59, 224)
173.0113126;46.1898630296;Female;Underweight;(235, 185, 152);(127, 158, 230);(105, 101, 233)
180.2724614;63.202919610399995;Male;Ideal;(252, 218, 191);(4, 24, 123);(39, 39, 152)
177.4805696;60.1534205944;Male;Ideal;(253, 220, 213);(161, 183, 236);(26, 138, 122)
181.6787578;66.83274423120001;Male;Ideal;(235, 185, 152);(25, 182, 89);(160, 218, 25)
173.8543386;58.83909241519999;Male;Ideal;(243, 214, 200);(165, 132, 215);(51, 41, 120)
168.698291;65.35711873679999;Female;Ideal;(252, 218, 191);(176, 36, 234);(101, 147, 167)
170.45350720000002;54.7395279192;Female;Ideal;(119, 78, 58);(88, 114, 42);(200, 115, 166)
176.07760059999998;62.851113655199995;Male;Ideal;(246, 215, 197);(178, 152, 30);(207, 35, 191)
173.7107016;53.956038457599995;Female;Underweight;(127, 41, 44);(240, 118, 82);(136, 184, 242)
166.262939;58.8167756888;Female;Ideal;(253, 220, 213);(153, 246, 130);(150, 126, 173)
183.1153818;62.232595604;Male;Ideal;(253, 220, 213);(110, 228, 246);(93, 44, 69)
171.72147520000001;60.601614849600004;Male;Ideal;(252, 218, 191);(86, 157, 39);(162, 178, 244)
169.9957738;55.377006116;Female;Ideal;(204, 150, 103);(92, 214, 161);(21, 152, 52)
178.112166;53.0071693528;Female;Underweight;(119, 78, 58);(224, 133, 147);(42, 95, 199)
175.51001219999998;57.8569750168;Female;Ideal;(243, 214, 200);(21, 180, 141);(203, 71, 222)
171.2402722;55.493806056000004;Female;Ideal;(119, 78, 58);(179, 252, 159);(83, 103, 138)
176.4064036;58.2310523392;Male;Ideal;(246, 215, 197);(125, 65, 162);(85, 241, 143)
168.70641899999998;48.02940538559999;Female;Underweight;(235, 185, 152);(162, 149, 159);(46, 47, 34)
166.87452019999998;51.8994523296;Female;Ideal;(226, 165, 137);(52, 232, 156);(18, 48, 16)
165.90617060000002;59.1228595704;Female;Ideal;(246, 215, 197);(70, 123, 130);(76, 238, 198)
164.6011186;55.7037284336;Female;Ideal;(253, 220, 213);(201, 185, 112);(206, 254, 140)
173.068107;60.73415443199999;Male;Ideal;(119, 78, 58);(171, 185, 5);(68, 229, 23)
178.0208022;59.42027984480001;Male;Ideal;(252, 218, 191);(113, 188, 170);(152, 115, 244)
162.6537514;48.8300406248;Female;Underweight;(252, 218, 191);(173, 158, 229);(12, 4, 15)
171.0375294;53.8140188024;Female;Underweight;(204, 150, 103);(8, 69, 241);(179, 33, 116)
182.482236;61.78544461039999;Male;Ideal;(235, 185, 152);(119, 220, 165);(48, 104, 239)
175.553116;53.9315898488;Female;Underweight;(119, 78, 58);(40, 37, 168);(211, 220, 90)
166.11145340000002;40.9332987396;Female;Underweight;(127, 41, 44);(37, 246, 2);(56, 41, 134)
166.89722780000002;61.6383447248;Female;Ideal;(204, 150, 103);(231, 115, 191);(71, 102, 101)
176.9370858;52.6265603056;Female;Underweight;(119, 78, 58);(179, 240, 102);(139, 219, 236)
174.86330279999999;60.412104112;Male;Ideal;(127, 41, 44);(25, 92, 255);(207, 15, 246)
166.0974834;46.1292177792;Female;Underweight;(226, 165, 137);(95, 200, 197);(253, 194, 31)
178.6057388;61.07598136319999;Male;Ideal;(127, 41, 44);(121, 48, 109);(89, 166, 158)
175.7656886;62.01459928879999;Male;Ideal;(127, 41, 44);(59, 70, 152);(4, 187, 234)
168.372028;45.4980898704;Female;Underweight;(253, 220, 213);(143, 68, 176);(87, 57, 55)
167.95059120000002;54.2014770888;Female;Ideal;(243, 214, 200);(185, 199, 239);(76, 120, 72)
173.10953440000003;54.9196946616;Female;Underweight;(226, 165, 137);(5, 119, 254);(207, 136, 249)
171.3064646;55.374738156;Female;Ideal;(226, 165, 137);(72, 183, 247);(85, 100, 200)
168.692957;50.9398330944;Female;Underweight;(235, 185, 152);(247, 161, 103);(215, 176, 142)
165.997001;46.9423267984;Female;Underweight;(226, 165, 137);(100, 226, 64);(206, 25, 240)
176.03015340000002;62.344632827999995;Male;Ideal;(119, 78, 58);(237, 32, 111);(79, 166, 186)
170.5038754;68.2221418864;Male;Ideal;(243, 214, 200);(193, 48, 102);(54, 11, 101)
176.0227366;63.34856800159999;Male;Ideal;(243, 214, 200);(195, 142, 140);(49, 61, 178)
175.5511348;55.87573052;Female;Underweight;(119, 78, 58);(178, 46, 0);(234, 33, 203)
175.9297726;58.9657353016;Male;Ideal;(246, 215, 197);(59, 88, 166);(133, 211, 245)
170.00669580000002;48.6859344464;Female;Underweight;(119, 78, 58);(44, 74, 44);(13, 114, 238)
179.8523454;57.172277892800004;Female;Underweight;(119, 78, 58);(218, 166, 89);(200, 217, 24)
169.60611240000003;61.5972946488;Male;Ideal;(127, 41, 44);(7, 150, 19);(132, 12, 128)
167.2993098;57.359838184800005;Female;Ideal;(226, 165, 137);(33, 166, 81);(151, 19, 154)
169.4741594;55.022387890400005;Female;Ideal;(119, 78, 58);(145, 31, 59);(102, 15, 89)
163.6835436;52.6777254832;Female;Ideal;(243, 214, 200);(236, 183, 205);(134, 63, 244)
176.9722902;61.36877499919999;Male;Ideal;(246, 215, 197);(136, 204, 96);(215, 105, 135)
164.8977398;48.6137679592;Female;Underweight;(235, 185, 152);(48, 121, 53);(108, 205, 15)
171.7862706;60.718187993600004;Male;Ideal;(246, 215, 197);(61, 119, 51);(123, 15, 221)
174.50953159999997;62.5347332352;Male;Ideal;(235, 185, 152);(192, 54, 138);(155, 14, 248)
174.814103;50.6881348936;Female;Underweight;(204, 150, 103);(231, 128, 28);(253, 6, 61)
175.09289339999998;51.6714316312;Female;Underweight;(204, 150, 103);(175, 61, 181);(174, 4, 73)
177.8340106;63.2262795984;Male;Ideal;(119, 78, 58);(211, 181, 233);(175, 248, 90)
181.4799012;54.1624681768;Female;Underweight;(253, 220, 213);(48, 247, 83);(233, 188, 245)
169.9606456;57.4388992704;Female;Ideal;(119, 78, 58);(165, 91, 245);(148, 177, 78)
173.81016799999998;55.414881048;Female;Underweight;(119, 78, 58);(120, 179, 211);(38, 149, 66)
173.8729314;51.445724252;Female;Underweight;(243, 214, 200);(130, 192, 21);(110, 36, 148)
165.9538972;54.0174548144;Female;Ideal;(243, 214, 200);(6, 229, 218);(176, 28, 122)
182.59559620000002;67.0706985944;Male;Ideal;(119, 78, 58);(107, 128, 173);(157, 41, 175)
174.30028639999998;61.35897741200001;Male;Ideal;(226, 165, 137);(86, 179, 235);(217, 20, 47)
172.9889606;52.242685396;Female;Underweight;(235, 185, 152);(31, 92, 191);(171, 202, 127)
166.3513056;58.892843067200005;Female;Ideal;(235, 185, 152);(56, 51, 208);(188, 213, 44)
168.49374479999997;57.0504430816;Female;Ideal;(246, 215, 197);(132, 215, 44);(19, 179, 152)
175.4428546;65.3122131288;Male;Ideal;(127, 41, 44);(187, 83, 222);(41, 81, 97)
174.6736918;59.6372782576;Male;Ideal;(204, 150, 103);(194, 48, 17);(159, 200, 224)
174.9926142;60.441043281599995;Male;Ideal;(246, 215, 197);(33, 169, 144);(19, 231, 14)
174.6773748;64.4520666192;Male;Ideal;(127, 41, 44);(171, 196, 76);(70, 245, 162)
173.563661;56.8558974728;Female;Ideal;(246, 215, 197);(160, 243, 145);(11, 53, 160)
172.0187822;60.857077864;Male;Ideal;(246, 215, 197);(0, 213, 11);(19, 98, 186)
166.35232159999998;46.7343548664;Female;Underweight;(243, 214, 200);(45, 209, 149);(222, 78, 227)
180.49379700000003;62.9499967112;Male;Ideal;(204, 150, 103);(8, 13, 67);(159, 74, 193)
176.5370612;54.8539691808;Female;Underweight;(235, 185, 152);(167, 62, 60);(34, 50, 47)
174.2862402;56.823057412;Female;Ideal;(243, 214, 200);(80, 197, 4);(117, 37, 67)
174.1096086;60.5654635672;Male;Ideal;(253, 220, 213);(81, 103, 195);(11, 25, 132)
175.9387134;71.3487515424;Male;Ideal;(127, 41, 44);(242, 44, 249);(48, 131, 212)
178.1663696;54.2739157312;Female;Underweight;(226, 165, 137);(52, 108, 205);(2, 80, 93)
167.601646;63.78542245679999;Female;Ideal;(252, 218, 191);(163, 195, 113);(42, 158, 70)
168.35374000000002;49.314749036;Female;Underweight;(235, 185, 152);(111, 27, 202);(223, 113, 195)
166.951406;57.3316247624;Female;Ideal;(252, 218, 191);(65, 96, 195);(74, 44, 36)
178.7751314;64.570408772;Male;Ideal;(252, 218, 191);(4, 126, 136);(183, 82, 72)
171.3834774;60.724175408;Male;Ideal;(243, 214, 200);(252, 17, 12);(79, 18, 8)
168.0464254;58.2259721088;Female;Ideal;(252, 218, 191);(225, 173, 219);(193, 114, 76)
169.11134579999998;54.748781196;Female;Ideal;(246, 215, 197);(145, 81, 149);(231, 204, 184)
176.83098999999999;60.829000519199994;Male;Ideal;(226, 165, 137);(202, 148, 230);(195, 52, 14)
167.0797014;53.1982676624;Female;Ideal;(127, 41, 44);(93, 236, 37);(121, 89, 255)
176.43784879999998;56.82260382;Female;Underweight;(252, 218, 191);(4, 45, 192);(126, 245, 153)
162.3881436;45.35651927128;Female;Underweight;(235, 185, 152);(107, 117, 213);(51, 233, 74)
178.032791;61.09525902320001;Male;Ideal;(252, 218, 191);(8, 136, 243);(243, 187, 219)
164.95199420000003;44.57188675784;Female;Underweight;(246, 215, 197);(120, 169, 133);(100, 149, 94)
172.9624938;49.6126229024;Female;Underweight;(235, 185, 152);(227, 170, 230);(95, 120, 218)
174.83394040000002;60.96761823439999;Male;Ideal;(243, 214, 200);(13, 86, 62);(51, 25, 138)
170.1024538;58.433082216;Male;Ideal;(127, 41, 44);(19, 128, 236);(207, 44, 204)
165.32016720000001;56.31458078;Female;Ideal;(252, 218, 191);(36, 98, 155);(191, 159, 24)
